student_id,subject,group_id,preference
student_4,Przedmiot-6,14,10
student_4,Przedmiot-6,15,10
student_4,Przedmiot-6,16,10
student_4,Przedmiot-6,17,10
student_5,Przedmiot-1,1,4
student_5,Przedmiot-1,2,0
student_5,Przedmiot-1,3,0
student_5,Przedmiot-1,4,0
student_5,Przedmiot-1,5,0
student_5,Przedmiot-1,6,0
student_5,Przedmiot-1,7,0
student_5,Przedmiot-1,8,10
student_5,Przedmiot-2,1,10
student_5,Przedmiot-2,2,0
student_5,Przedmiot-2,3,10
student_5,Przedmiot-2,4,0
student_5,Przedmiot-2,5,0
student_5,Przedmiot-2,6,10
student_5,Przedmiot-2,7,0
student_5,Przedmiot-2,8,0
student_5,Przedmiot-3,1,0
student_5,Przedmiot-3,1,0
student_5,Przedmiot-3,2,0
student_5,Przedmiot-3,2,0
student_5,Przedmiot-3,3,7
student_5,Przedmiot-3,3,9
student_5,Przedmiot-3,4,0
student_5,Przedmiot-3,4,0
student_5,Przedmiot-3,5,10
student_5,Przedmiot-3,5,0
student_5,Przedmiot-3,6,0
student_5,Przedmiot-3,6,0
student_5,Przedmiot-3,7,4
student_5,Przedmiot-3,7,10
student_5,Przedmiot-3,8,10
student_5,Przedmiot-3,8,0
student_5,Przedmiot-4,1,10
student_5,Przedmiot-4,2,9
student_5,Przedmiot-4,3,0
student_5,Przedmiot-4,4,10
student_5,Przedmiot-4,5,9
student_5,Przedmiot-4,6,0
student_5,Przedmiot-4,7,10
student_5,Przedmiot-4,8,0
student_5,Przedmiot-6,1,0
student_5,Przedmiot-6,2,10
student_5,Przedmiot-6,3,0
student_5,Przedmiot-6,4,0
student_5,Przedmiot-6,5,10
student_5,Przedmiot-6,6,0
student_5,Przedmiot-6,7,0
student_5,Przedmiot-6,8,0
student_5,Przedmiot-6,9,8
student_5,Przedmiot-6,10,0
student_5,Przedmiot-6,11,0
student_5,Przedmiot-6,12,0
student_5,Przedmiot-6,13,0
student_5,Przedmiot-6,14,0
student_5,Przedmiot-6,15,10
student_5,Przedmiot-6,16,10
student_5,Przedmiot-6,17,0
student_6,Przedmiot-1,1,1
student_6,Przedmiot-1,2,10
student_6,Przedmiot-1,3,10
student_6,Przedmiot-1,4,10
student_6,Przedmiot-1,5,0
student_6,Przedmiot-1,6,10
student_6,Przedmiot-1,7,0
student_6,Przedmiot-1,8,10
student_6,Przedmiot-2,1,10
student_6,Przedmiot-2,2,10
student_6,Przedmiot-2,3,0
student_6,Przedmiot-2,4,9
student_6,Przedmiot-2,5,10
student_6,Przedmiot-2,6,10
student_6,Przedmiot-2,7,9
student_6,Przedmiot-2,8,0
student_6,Przedmiot-3,1,10
student_6,Przedmiot-3,1,4
student_6,Przedmiot-3,2,10
student_6,Przedmiot-3,2,0
student_6,Przedmiot-3,3,8
student_6,Przedmiot-3,3,0
student_6,Przedmiot-3,4,10
student_6,Przedmiot-3,4,10
student_6,Przedmiot-3,5,0
student_6,Przedmiot-3,5,10
student_6,Przedmiot-3,6,10
student_6,Przedmiot-3,6,0
student_6,Przedmiot-3,7,7
student_6,Przedmiot-3,7,0
student_6,Przedmiot-3,8,3
student_6,Przedmiot-3,8,0
student_6,Przedmiot-4,1,0
student_6,Przedmiot-4,2,0
student_6,Przedmiot-4,3,10
student_6,Przedmiot-4,4,10
student_6,Przedmiot-4,5,0
student_6,Przedmiot-4,6,10
student_6,Przedmiot-4,7,0
student_6,Przedmiot-4,8,10
student_6,Przedmiot-6,1,10
student_6,Przedmiot-6,2,10
student_6,Przedmiot-6,3,10
student_6,Przedmiot-6,4,0
student_6,Przedmiot-6,5,10
student_6,Przedmiot-6,6,10
student_6,Przedmiot-6,7,10
student_6,Przedmiot-6,8,0
student_6,Przedmiot-6,9,0
student_6,Przedmiot-6,10,0
student_6,Przedmiot-6,11,5
student_6,Przedmiot-6,12,7
student_6,Przedmiot-6,13,10
student_6,Przedmiot-6,14,10
student_6,Przedmiot-6,15,10
student_6,Przedmiot-6,16,0
student_6,Przedmiot-6,17,10
student_7,Przedmiot-1,1,0
student_7,Przedmiot-1,2,0
student_7,Przedmiot-1,3,0
student_7,Przedmiot-1,4,0
student_7,Przedmiot-1,5,0
student_7,Przedmiot-1,6,0
student_7,Przedmiot-1,7,0
student_7,Przedmiot-1,8,0
student_7,Przedmiot-2,1,0
student_7,Przedmiot-2,2,0
student_7,Przedmiot-2,3,0
student_7,Przedmiot-2,4,10
student_7,Przedmiot-2,5,0
student_7,Przedmiot-2,6,0
student_7,Przedmiot-2,7,0
student_7,Przedmiot-2,8,0
student_7,Przedmiot-3,1,0
student_7,Przedmiot-3,1,0
student_7,Przedmiot-3,2,0
student_7,Przedmiot-3,2,0
student_7,Przedmiot-3,3,0
student_7,Przedmiot-3,3,0
student_7,Przedmiot-3,4,0
student_7,Przedmiot-3,4,0
student_7,Przedmiot-3,5,0
student_7,Przedmiot-3,5,0
student_7,Przedmiot-3,6,0
student_7,Przedmiot-3,6,0
student_7,Przedmiot-3,7,0
student_7,Przedmiot-3,7,0
student_7,Przedmiot-3,8,0
student_7,Przedmiot-3,8,0
student_7,Przedmiot-4,1,0
student_7,Przedmiot-4,2,0
student_7,Przedmiot-4,3,10
student_7,Przedmiot-4,4,0
student_7,Przedmiot-4,5,10
student_7,Przedmiot-4,6,0
student_7,Przedmiot-4,7,0
student_7,Przedmiot-4,8,0
student_7,Przedmiot-6,1,10
student_7,Przedmiot-6,2,0
student_7,Przedmiot-6,3,0
student_7,Przedmiot-6,4,0
student_7,Przedmiot-6,5,0
student_7,Przedmiot-6,6,0
student_7,Przedmiot-6,7,0
student_7,Przedmiot-6,8,9
student_7,Przedmiot-6,9,0
student_7,Przedmiot-6,10,0
student_7,Przedmiot-6,11,0
student_7,Przedmiot-6,12,10
student_7,Przedmiot-6,13,0
student_7,Przedmiot-6,14,10
student_7,Przedmiot-6,15,0
student_7,Przedmiot-6,16,0
student_7,Przedmiot-6,17,0
student_8,Przedmiot-1,1,10
student_8,Przedmiot-1,2,6
student_8,Przedmiot-1,3,0
student_8,Przedmiot-1,4,10
student_8,Przedmiot-1,5,10
student_8,Przedmiot-1,6,10
student_8,Przedmiot-1,7,10
student_8,Przedmiot-1,8,10
student_8,Przedmiot-2,1,6
student_8,Przedmiot-2,2,0
student_8,Przedmiot-2,3,0
student_8,Przedmiot-2,4,10
student_8,Przedmiot-2,5,0
student_8,Przedmiot-2,6,10
student_8,Przedmiot-2,7,0
student_8,Przedmiot-2,8,10
student_8,Przedmiot-3,1,0
student_8,Przedmiot-3,1,10
student_8,Przedmiot-3,2,10
student_8,Przedmiot-3,2,0
student_8,Przedmiot-3,3,0
student_8,Przedmiot-3,3,10
student_8,Przedmiot-3,4,0
student_8,Przedmiot-3,4,6
student_8,Przedmiot-3,5,0
student_8,Przedmiot-3,5,10
student_8,Przedmiot-3,6,10
student_8,Przedmiot-3,6,1
student_8,Przedmiot-3,7,1
student_8,Przedmiot-3,7,10
student_8,Przedmiot-3,8,10
student_8,Przedmiot-3,8,0
student_8,Przedmiot-4,1,10
student_8,Przedmiot-4,2,0
student_8,Przedmiot-4,3,10
student_8,Przedmiot-4,4,10
student_8,Przedmiot-4,5,10
student_8,Przedmiot-4,6,10
student_8,Przedmiot-4,7,10
student_8,Przedmiot-4,8,1
student_8,Przedmiot-6,1,10
student_8,Przedmiot-6,2,10
student_8,Przedmiot-6,3,10
student_8,Przedmiot-6,4,10
student_8,Przedmiot-6,5,10
student_8,Przedmiot-6,6,0
student_8,Przedmiot-6,7,10
student_8,Przedmiot-6,8,0
student_8,Przedmiot-6,9,0
student_8,Przedmiot-6,10,0
student_8,Przedmiot-6,11,10
student_8,Przedmiot-6,12,10
student_8,Przedmiot-6,13,0
student_8,Przedmiot-6,14,3
student_8,Przedmiot-6,15,10
student_8,Przedmiot-6,16,4
student_8,Przedmiot-6,17,0
student_9,Przedmiot-1,1,10
student_9,Przedmiot-1,2,5
student_9,Przedmiot-1,3,0
student_9,Przedmiot-1,4,10
student_9,Przedmiot-1,5,10
student_9,Przedmiot-1,6,10
student_9,Przedmiot-1,7,10
student_9,Przedmiot-1,8,10
student_9,Przedmiot-2,1,10
student_9,Przedmiot-2,2,10
student_9,Przedmiot-2,3,10
student_9,Przedmiot-2,4,10
student_9,Przedmiot-2,5,10
student_9,Przedmiot-2,6,10
student_9,Przedmiot-2,7,10
student_9,Przedmiot-2,8,10
student_9,Przedmiot-3,1,10
student_9,Przedmiot-3,1,10
student_9,Przedmiot-3,2,5
student_9,Przedmiot-3,2,0
student_9,Przedmiot-3,3,10
student_9,Przedmiot-3,3,10
student_9,Przedmiot-3,4,10
student_9,Przedmiot-3,4,0
student_9,Przedmiot-3,5,3
student_9,Przedmiot-3,5,10
student_9,Przedmiot-3,6,10
student_9,Przedmiot-3,6,10
student_9,Przedmiot-3,7,10
student_9,Przedmiot-3,7,10
student_9,Przedmiot-3,8,10
student_9,Przedmiot-3,8,10
student_9,Przedmiot-4,1,10
student_9,Przedmiot-4,2,10
student_9,Przedmiot-4,3,10
student_9,Przedmiot-4,4,10
student_9,Przedmiot-4,5,10
student_9,Przedmiot-4,6,10
student_9,Przedmiot-4,7,10
student_9,Przedmiot-4,8,10
student_9,Przedmiot-6,1,10
student_9,Przedmiot-6,2,10
student_9,Przedmiot-6,3,10
student_9,Przedmiot-6,4,10
student_9,Przedmiot-6,5,10
student_9,Przedmiot-6,6,10
student_9,Przedmiot-6,7,10
student_9,Przedmiot-6,8,10
student_9,Przedmiot-6,9,10
student_9,Przedmiot-6,10,10
student_9,Przedmiot-6,11,10
student_9,Przedmiot-6,12,10
student_9,Przedmiot-6,13,10
student_9,Przedmiot-6,14,0
student_9,Przedmiot-6,15,10
student_9,Przedmiot-6,16,10
student_9,Przedmiot-6,17,10
student_10,Przedmiot-1,1,0
student_10,Przedmiot-1,2,0
student_10,Przedmiot-1,3,0
student_10,Przedmiot-1,4,0
student_10,Przedmiot-1,5,0
student_10,Przedmiot-1,6,0
student_10,Przedmiot-1,7,0
student_10,Przedmiot-1,8,0
student_10,Przedmiot-2,1,0
student_10,Przedmiot-2,2,0
student_10,Przedmiot-2,3,0
student_10,Przedmiot-2,4,0
student_10,Przedmiot-2,5,0
student_10,Przedmiot-2,6,0
student_10,Przedmiot-2,7,0
student_10,Przedmiot-2,8,0
student_10,Przedmiot-3,1,0
student_10,Przedmiot-3,1,0
student_10,Przedmiot-3,2,0
student_10,Przedmiot-3,2,0
student_10,Przedmiot-3,3,0
student_10,Przedmiot-3,3,0
student_10,Przedmiot-3,4,0
student_10,Przedmiot-3,4,0
student_10,Przedmiot-3,5,0
student_10,Przedmiot-3,5,0
student_10,Przedmiot-3,6,0
student_10,Przedmiot-3,6,0
student_10,Przedmiot-3,7,0
student_10,Przedmiot-3,7,0
student_10,Przedmiot-3,8,0
student_10,Przedmiot-3,8,0
student_10,Przedmiot-4,1,0
student_10,Przedmiot-4,2,0
student_10,Przedmiot-4,3,0
student_10,Przedmiot-4,4,0
student_10,Przedmiot-4,5,0
student_10,Przedmiot-4,6,3
student_10,Przedmiot-4,7,0
student_10,Przedmiot-4,8,0
student_10,Przedmiot-6,1,0
student_10,Przedmiot-6,2,0
student_10,Przedmiot-6,3,10
student_10,Przedmiot-6,4,0
student_10,Przedmiot-6,5,0
student_10,Przedmiot-6,6,0
student_10,Przedmiot-6,7,0
student_10,Przedmiot-6,8,0
student_10,Przedmiot-6,9,0
student_10,Przedmiot-6,10,0
student_10,Przedmiot-6,11,0
student_10,Przedmiot-6,12,0
student_10,Przedmiot-6,13,0
student_10,Przedmiot-6,14,0
student_10,Przedmiot-6,15,6
student_10,Przedmiot-6,16,0
student_10,Przedmiot-6,17,0
student_11,Przedmiot-1,1,0
student_11,Przedmiot-1,2,6
student_11,Przedmiot-1,3,0
student_11,Przedmiot-1,4,4
student_11,Przedmiot-1,5,0
student_11,Przedmiot-1,6,0
student_11,Przedmiot-1,7,0
student_11,Przedmiot-1,8,0
student_11,Przedmiot-2,1,0
student_11,Przedmiot-2,2,0
student_11,Przedmiot-2,3,0
student_11,Przedmiot-2,4,0
student_11,Przedmiot-2,5,0
student_11,Przedmiot-2,6,0
student_11,Przedmiot-2,7,0
student_11,Przedmiot-2,8,0
student_11,Przedmiot-3,1,0
student_11,Przedmiot-3,1,6
student_11,Przedmiot-3,2,0
student_11,Przedmiot-3,2,0
student_11,Przedmiot-3,3,0
student_11,Przedmiot-3,3,0
student_11,Przedmiot-3,4,0
student_11,Przedmiot-3,4,0
student_11,Przedmiot-3,5,0
student_11,Przedmiot-3,5,0
student_11,Przedmiot-3,6,0
student_11,Przedmiot-3,6,0
student_11,Przedmiot-3,7,0
student_11,Przedmiot-3,7,0
student_11,Przedmiot-3,8,0
student_11,Przedmiot-3,8,0
student_11,Przedmiot-4,1,0
student_11,Przedmiot-4,2,8
student_11,Przedmiot-4,3,2
student_11,Przedmiot-4,4,0
student_11,Przedmiot-4,5,0
student_11,Przedmiot-4,6,0
student_11,Przedmiot-4,7,0
student_11,Przedmiot-4,8,10
student_11,Przedmiot-6,1,0
student_11,Przedmiot-6,2,0
student_11,Przedmiot-6,3,0
student_11,Przedmiot-6,4,0
student_11,Przedmiot-6,5,0
student_11,Przedmiot-6,6,6
student_11,Przedmiot-6,7,0
student_11,Przedmiot-6,8,6
student_11,Przedmiot-6,9,0
student_11,Przedmiot-6,10,10
student_11,Przedmiot-6,11,0
student_11,Przedmiot-6,12,0
student_11,Przedmiot-6,13,0
student_11,Przedmiot-6,14,0
student_11,Przedmiot-6,15,0
student_11,Przedmiot-6,16,1
student_11,Przedmiot-6,17,0
student_12,Przedmiot-1,1,10
student_12,Przedmiot-1,2,1
student_12,Przedmiot-1,3,0
student_12,Przedmiot-1,4,10
student_12,Przedmiot-1,5,2
student_12,Przedmiot-1,6,10
student_12,Przedmiot-1,7,1
student_12,Przedmiot-1,8,10
student_12,Przedmiot-2,1,0
student_12,Przedmiot-2,2,10
student_12,Przedmiot-2,3,10
student_12,Przedmiot-2,4,10
student_12,Przedmiot-2,5,10
student_12,Przedmiot-2,6,10
student_12,Przedmiot-2,7,10
student_12,Przedmiot-2,8,0
student_12,Przedmiot-3,1,0
student_12,Przedmiot-3,1,0
student_12,Przedmiot-3,2,8
student_12,Przedmiot-3,2,10
student_12,Przedmiot-3,3,0
student_12,Przedmiot-3,3,0
student_12,Przedmiot-3,4,10
student_12,Przedmiot-3,4,2
student_12,Przedmiot-3,5,10
student_12,Przedmiot-3,5,10
student_12,Przedmiot-3,6,0
student_12,Przedmiot-3,6,5
student_12,Przedmiot-3,7,3
student_12,Przedmiot-3,7,0
student_12,Przedmiot-3,8,10
student_12,Przedmiot-3,8,0
student_12,Przedmiot-4,1,10
student_12,Przedmiot-4,2,10
student_12,Przedmiot-4,3,0
student_12,Przedmiot-4,4,10
student_12,Przedmiot-4,5,10
student_12,Przedmiot-4,6,10
student_12,Przedmiot-4,7,10
student_12,Przedmiot-4,8,10
student_12,Przedmiot-6,1,0
student_12,Przedmiot-6,2,0
student_12,Przedmiot-6,3,10
student_12,Przedmiot-6,4,10
student_12,Przedmiot-6,5,10
student_12,Przedmiot-6,6,10
student_12,Przedmiot-6,7,9
student_12,Przedmiot-6,8,0
student_12,Przedmiot-6,9,0
student_12,Przedmiot-6,10,0
student_12,Przedmiot-6,11,10
student_12,Przedmiot-6,12,10
student_12,Przedmiot-6,13,10
student_12,Przedmiot-6,14,4
student_12,Przedmiot-6,15,10
student_12,Przedmiot-6,16,0
student_12,Przedmiot-6,17,0
student_13,Przedmiot-1,1,7
student_13,Przedmiot-1,2,0
student_13,Przedmiot-1,3,0
student_13,Przedmiot-1,4,6
student_13,Przedmiot-1,5,0
student_13,Przedmiot-1,6,0
student_13,Przedmiot-1,7,0
student_13,Przedmiot-1,8,0
student_13,Przedmiot-2,1,0
student_13,Przedmiot-2,2,0
student_13,Przedmiot-2,3,0
student_13,Przedmiot-2,4,0
student_13,Przedmiot-2,5,0
student_13,Przedmiot-2,6,10
student_13,Przedmiot-2,7,0
student_13,Przedmiot-2,8,0
student_13,Przedmiot-3,1,0
student_13,Przedmiot-3,1,0
student_13,Przedmiot-3,2,0
student_13,Przedmiot-3,2,0
student_13,Przedmiot-3,3,0
student_13,Przedmiot-3,3,0
student_13,Przedmiot-3,4,0
student_13,Przedmiot-3,4,0
student_13,Przedmiot-3,5,0
student_13,Przedmiot-3,5,0
student_13,Przedmiot-3,6,0
student_13,Przedmiot-3,6,0
student_13,Przedmiot-3,7,0
student_13,Przedmiot-3,7,0
student_13,Przedmiot-3,8,0
student_13,Przedmiot-3,8,0
student_13,Przedmiot-4,1,0
student_13,Przedmiot-4,2,0
student_13,Przedmiot-4,3,0
student_13,Przedmiot-4,4,0
student_13,Przedmiot-4,5,0
student_13,Przedmiot-4,6,0
student_13,Przedmiot-4,7,0
student_13,Przedmiot-4,8,0
student_13,Przedmiot-6,1,0
student_13,Przedmiot-6,2,0
student_13,Przedmiot-6,3,0
student_13,Przedmiot-6,4,0
student_13,Przedmiot-6,5,10
student_13,Przedmiot-6,6,0
student_13,Przedmiot-6,7,0
student_13,Przedmiot-6,8,0
student_13,Przedmiot-6,9,0
student_13,Przedmiot-6,10,0
student_13,Przedmiot-6,11,2
student_13,Przedmiot-6,12,0
student_13,Przedmiot-6,13,4
student_13,Przedmiot-6,14,0
student_13,Przedmiot-6,15,0
student_13,Przedmiot-6,16,0
student_13,Przedmiot-6,17,0
student_14,Przedmiot-1,1,0
student_14,Przedmiot-1,2,3
student_14,Przedmiot-1,3,0
student_14,Przedmiot-1,4,2
student_14,Przedmiot-1,5,0
student_14,Przedmiot-1,6,0
student_14,Przedmiot-1,7,0
student_14,Przedmiot-1,8,0
student_14,Przedmiot-2,1,0
student_14,Przedmiot-2,2,1
student_14,Przedmiot-2,3,0
student_14,Przedmiot-2,4,0
student_14,Przedmiot-2,5,0
student_14,Przedmiot-2,6,6
student_14,Przedmiot-2,7,10
student_14,Przedmiot-2,8,0
student_14,Przedmiot-3,1,0
student_14,Przedmiot-3,1,0
student_14,Przedmiot-3,2,0
student_14,Przedmiot-3,2,0
student_14,Przedmiot-3,3,0
student_14,Przedmiot-3,3,0
student_14,Przedmiot-3,4,0
student_14,Przedmiot-3,4,0
student_14,Przedmiot-3,5,0
student_14,Przedmiot-3,5,0
student_14,Przedmiot-3,6,0
student_14,Przedmiot-3,6,0
student_14,Przedmiot-3,7,1
student_14,Przedmiot-3,7,10
student_14,Przedmiot-3,8,0
student_14,Przedmiot-3,8,0
student_14,Przedmiot-4,1,0
student_14,Przedmiot-4,2,0
student_14,Przedmiot-4,3,0
student_14,Przedmiot-4,4,0
student_14,Przedmiot-4,5,0
student_14,Przedmiot-4,6,10
student_14,Przedmiot-4,7,0
student_14,Przedmiot-4,8,0
student_14,Przedmiot-6,1,3
student_14,Przedmiot-6,2,0
student_14,Przedmiot-6,3,0
student_14,Przedmiot-6,4,0
student_14,Przedmiot-6,5,7
student_14,Przedmiot-6,6,0
student_14,Przedmiot-6,7,0
student_14,Przedmiot-6,8,0
student_14,Przedmiot-6,9,0
student_14,Przedmiot-6,10,0
student_14,Przedmiot-6,11,0
student_14,Przedmiot-6,12,1
student_14,Przedmiot-6,13,0
student_14,Przedmiot-6,14,0
student_14,Przedmiot-6,15,0
student_14,Przedmiot-6,16,0
student_14,Przedmiot-6,17,0
student_15,Przedmiot-1,1,10
student_15,Przedmiot-1,2,10
student_15,Przedmiot-1,3,10
student_15,Przedmiot-1,4,10
student_15,Przedmiot-1,5,10
student_15,Przedmiot-1,6,10
student_15,Przedmiot-1,7,0
student_15,Przedmiot-1,8,10
student_15,Przedmiot-2,1,10
student_15,Przedmiot-2,2,10
student_15,Przedmiot-2,3,10
student_15,Przedmiot-2,4,0
student_15,Przedmiot-2,5,10
student_15,Przedmiot-2,6,10
student_15,Przedmiot-2,7,10
student_15,Przedmiot-2,8,10
student_15,Przedmiot-3,1,10
student_15,Przedmiot-3,1,10
student_15,Przedmiot-3,2,10
student_15,Przedmiot-3,2,10
student_15,Przedmiot-3,3,0
student_15,Przedmiot-3,3,10
student_15,Przedmiot-3,4,10
