student_id,subject,group_id,preference
student_1,Przedmiot-7,239,7
student_1,Przedmiot-7,240,1
student_1,Przedmiot-7,241,5
student_1,Przedmiot-7,242,3
student_1,Przedmiot-7,243,7
student_1,Przedmiot-7,244,5
student_2,Przedmiot-1,1,4
student_2,Przedmiot-1,2,2
student_2,Przedmiot-1,3,6
student_2,Przedmiot-1,4,10
student_2,Przedmiot-1,5,2
student_2,Przedmiot-1,6,10
student_2,Przedmiot-1,7,9
student_2,Przedmiot-1,8,4
student_2,Przedmiot-2,1,0
student_2,Przedmiot-2,2,4
student_2,Przedmiot-2,3,9
student_2,Przedmiot-2,4,9
student_2,Przedmiot-2,5,5
student_2,Przedmiot-2,6,7
student_2,Przedmiot-2,7,9
student_2,Przedmiot-2,8,4
student_2,Przedmiot-3,1,2
student_2,Przedmiot-3,1,7
student_2,Przedmiot-3,2,10
student_2,Przedmiot-3,2,5
student_2,Przedmiot-3,3,3
student_2,Przedmiot-3,3,0
student_2,Przedmiot-3,4,1
student_2,Przedmiot-3,4,2
student_2,Przedmiot-3,5,1
student_2,Przedmiot-3,5,10
student_2,Przedmiot-3,6,8
student_2,Przedmiot-3,6,4
student_2,Przedmiot-3,7,5
student_2,Przedmiot-3,7,6
student_2,Przedmiot-3,8,0
student_2,Przedmiot-3,8,5
student_2,Przedmiot-4,1,5
student_2,Przedmiot-4,2,8
student_2,Przedmiot-4,3,9
student_2,Przedmiot-4,4,3
student_2,Przedmiot-4,5,3
student_2,Przedmiot-4,6,3
student_2,Przedmiot-4,7,3
student_2,Przedmiot-4,8,2
student_2,Przedmiot-6,1,9
student_2,Przedmiot-6,2,4
student_2,Przedmiot-6,3,6
student_2,Przedmiot-6,4,1
student_2,Przedmiot-6,5,1
student_2,Przedmiot-6,6,5
student_2,Przedmiot-6,7,7
student_2,Przedmiot-6,8,3
student_2,Przedmiot-6,9,0
student_2,Przedmiot-6,10,6
student_2,Przedmiot-6,11,9
student_2,Przedmiot-6,12,4
student_2,Przedmiot-6,13,2
student_2,Przedmiot-6,14,10
student_2,Przedmiot-6,15,9
student_2,Przedmiot-6,16,2
student_2,Przedmiot-6,17,3
student_2,Przedmiot-7,229,4
student_2,Przedmiot-7,230,8
student_2,Przedmiot-7,231,7
student_2,Przedmiot-7,232,6
student_2,Przedmiot-7,233,8
student_2,Przedmiot-7,234,6
student_2,Przedmiot-7,235,2
student_2,Przedmiot-7,236,10
student_2,Przedmiot-7,237,8
student_2,Przedmiot-7,238,2
student_2,Przedmiot-7,239,0
student_2,Przedmiot-7,240,6
student_2,Przedmiot-7,241,8
student_2,Przedmiot-7,242,2
student_2,Przedmiot-7,243,4
student_2,Przedmiot-7,244,2
student_3,Przedmiot-1,1,8
student_3,Przedmiot-1,2,10
student_3,Przedmiot-1,3,7
student_3,Przedmiot-1,4,5
student_3,Przedmiot-1,5,5
student_3,Przedmiot-1,6,5
student_3,Przedmiot-1,7,6
student_3,Przedmiot-1,8,2
student_3,Przedmiot-2,1,9
student_3,Przedmiot-2,2,4
student_3,Przedmiot-2,3,4
student_3,Przedmiot-2,4,10
student_3,Przedmiot-2,5,1
student_3,Przedmiot-2,6,0
student_3,Przedmiot-2,7,1
student_3,Przedmiot-2,8,10
student_3,Przedmiot-3,1,10
student_3,Przedmiot-3,1,7
student_3,Przedmiot-3,2,10
student_3,Przedmiot-3,2,9
student_3,Przedmiot-3,3,7
student_3,Przedmiot-3,3,0
student_3,Przedmiot-3,4,5
student_3,Przedmiot-3,4,1
student_3,Przedmiot-3,5,6
student_3,Przedmiot-3,5,7
student_3,Przedmiot-3,6,9
student_3,Przedmiot-3,6,4
student_3,Przedmiot-3,7,8
student_3,Przedmiot-3,7,0
student_3,Przedmiot-3,8,2
student_3,Przedmiot-3,8,1
student_3,Przedmiot-4,1,7
student_3,Przedmiot-4,2,8
student_3,Przedmiot-4,3,9
student_3,Przedmiot-4,4,3
student_3,Przedmiot-4,5,8
student_3,Przedmiot-4,6,8
student_3,Przedmiot-4,7,6
student_3,Przedmiot-4,8,1
student_3,Przedmiot-6,1,5
student_3,Przedmiot-6,2,7
student_3,Przedmiot-6,3,1
student_3,Przedmiot-6,4,4
student_3,Przedmiot-6,5,3
student_3,Przedmiot-6,6,4
student_3,Przedmiot-6,7,8
student_3,Przedmiot-6,8,2
student_3,Przedmiot-6,9,7
student_3,Przedmiot-6,10,10
student_3,Przedmiot-6,11,6
student_3,Przedmiot-6,12,10
student_3,Przedmiot-6,13,9
student_3,Przedmiot-6,14,1
student_3,Przedmiot-6,15,3
student_3,Przedmiot-6,16,9
student_3,Przedmiot-6,17,4
student_3,Przedmiot-7,229,8
student_3,Przedmiot-7,230,8
student_3,Przedmiot-7,231,4
student_3,Przedmiot-7,232,0
student_3,Przedmiot-7,233,8
student_3,Przedmiot-7,234,3
student_3,Przedmiot-7,235,5
student_3,Przedmiot-7,236,6
student_3,Przedmiot-7,237,4
student_3,Przedmiot-7,238,4
student_3,Przedmiot-7,239,9
student_3,Przedmiot-7,240,4
student_3,Przedmiot-7,241,10
student_3,Przedmiot-7,242,3
student_3,Przedmiot-7,243,0
student_3,Przedmiot-7,244,4
student_4,Przedmiot-1,1,10
student_4,Przedmiot-1,2,10
student_4,Przedmiot-1,3,4
student_4,Przedmiot-1,4,5
student_4,Przedmiot-1,5,9
student_4,Przedmiot-1,6,3
student_4,Przedmiot-1,7,4
student_4,Przedmiot-1,8,7
student_4,Przedmiot-2,1,9
student_4,Przedmiot-2,2,10
student_4,Przedmiot-2,3,8
student_4,Przedmiot-2,4,1
student_4,Przedmiot-2,5,3
student_4,Przedmiot-2,6,0
student_4,Przedmiot-2,7,2
student_4,Przedmiot-2,8,10
student_4,Przedmiot-3,1,5
student_4,Przedmiot-3,1,8
student_4,Przedmiot-3,2,7
student_4,Przedmiot-3,2,0
student_4,Przedmiot-3,3,3
student_4,Przedmiot-3,3,2
student_4,Przedmiot-3,4,4
student_4,Przedmiot-3,4,5
student_4,Przedmiot-3,5,1
student_4,Przedmiot-3,5,6
student_4,Przedmiot-3,6,3
student_4,Przedmiot-3,6,2
student_4,Przedmiot-3,7,1
student_4,Przedmiot-3,7,5
student_4,Przedmiot-3,8,1
student_4,Przedmiot-3,8,3
student_4,Przedmiot-4,1,10
student_4,Przedmiot-4,2,8
student_4,Przedmiot-4,3,2
student_4,Przedmiot-4,4,3
student_4,Przedmiot-4,5,9
student_4,Przedmiot-4,6,1
student_4,Przedmiot-4,7,9
student_4,Przedmiot-4,8,9
student_4,Przedmiot-6,1,1
student_4,Przedmiot-6,2,6
student_4,Przedmiot-6,3,7
student_4,Przedmiot-6,4,5
student_4,Przedmiot-6,5,2
student_4,Przedmiot-6,6,2
student_4,Przedmiot-6,7,8
student_4,Przedmiot-6,8,1
student_4,Przedmiot-6,9,1
student_4,Przedmiot-6,10,7
student_4,Przedmiot-6,11,5
student_4,Przedmiot-6,12,4
student_4,Przedmiot-6,13,8
student_4,Przedmiot-6,14,8
student_4,Przedmiot-6,15,6
student_4,Przedmiot-6,16,6
student_4,Przedmiot-6,17,5
student_4,Przedmiot-7,229,5
student_4,Przedmiot-7,230,0
student_4,Przedmiot-7,231,4
student_4,Przedmiot-7,232,2
student_4,Przedmiot-7,233,4
student_4,Przedmiot-7,234,0
student_4,Przedmiot-7,235,6
student_4,Przedmiot-7,236,0
student_4,Przedmiot-7,237,9
student_4,Przedmiot-7,238,10
student_4,Przedmiot-7,239,7
student_4,Przedmiot-7,240,10
student_4,Przedmiot-7,241,4
student_4,Przedmiot-7,242,2
student_4,Przedmiot-7,243,3
student_4,Przedmiot-7,244,4
student_5,Przedmiot-1,1,9
student_5,Przedmiot-1,2,8
student_5,Przedmiot-1,3,10
student_5,Przedmiot-1,4,6
student_5,Przedmiot-1,5,1
student_5,Przedmiot-1,6,5
student_5,Przedmiot-1,7,1
student_5,Przedmiot-1,8,4
student_5,Przedmiot-2,1,4
student_5,Przedmiot-2,2,4
student_5,Przedmiot-2,3,3
student_5,Przedmiot-2,4,7
student_5,Przedmiot-2,5,4
student_5,Przedmiot-2,6,10
student_5,Przedmiot-2,7,0
student_5,Przedmiot-2,8,5
student_5,Przedmiot-3,1,2
student_5,Przedmiot-3,1,7
student_5,Przedmiot-3,2,3
student_5,Przedmiot-3,2,1
student_5,Przedmiot-3,3,3
student_5,Przedmiot-3,3,2
student_5,Przedmiot-3,4,8
student_5,Przedmiot-3,4,0
student_5,Przedmiot-3,5,8
student_5,Przedmiot-3,5,2
student_5,Przedmiot-3,6,1
student_5,Przedmiot-3,6,4
student_5,Przedmiot-3,7,5
student_5,Przedmiot-3,7,8
student_5,Przedmiot-3,8,2
student_5,Przedmiot-3,8,5
student_5,Przedmiot-4,1,10
student_5,Przedmiot-4,2,10
student_5,Przedmiot-4,3,6
student_5,Przedmiot-4,4,7
student_5,Przedmiot-4,5,5
student_5,Przedmiot-4,6,7
student_5,Przedmiot-4,7,8
student_5,Przedmiot-4,8,7
student_5,Przedmiot-6,1,7
student_5,Przedmiot-6,2,3
student_5,Przedmiot-6,3,5
student_5,Przedmiot-6,4,5
student_5,Przedmiot-6,5,6
student_5,Przedmiot-6,6,10
student_5,Przedmiot-6,7,2
student_5,Przedmiot-6,8,8
student_5,Przedmiot-6,9,6
student_5,Przedmiot-6,10,1
student_5,Przedmiot-6,11,0
student_5,Przedmiot-6,12,7
student_5,Przedmiot-6,13,5
student_5,Przedmiot-6,14,5
student_5,Przedmiot-6,15,2
student_5,Przedmiot-6,16,8
student_5,Przedmiot-6,17,10
student_5,Przedmiot-7,229,3
student_5,Przedmiot-7,230,9
student_5,Przedmiot-7,231,8
student_5,Przedmiot-7,232,1
student_5,Przedmiot-7,233,7
student_5,Przedmiot-7,234,7
student_5,Przedmiot-7,235,2
student_5,Przedmiot-7,236,10
student_5,Przedmiot-7,237,9
student_5,Przedmiot-7,238,8
student_5,Przedmiot-7,239,7
student_5,Przedmiot-7,240,6
student_5,Przedmiot-7,241,8
student_5,Przedmiot-7,242,3
student_5,Przedmiot-7,243,5
student_5,Przedmiot-7,244,8
student_6,Przedmiot-1,1,2
student_6,Przedmiot-1,2,6
student_6,Przedmiot-1,3,5
student_6,Przedmiot-1,4,8
student_6,Przedmiot-1,5,9
student_6,Przedmiot-1,6,5
student_6,Przedmiot-1,7,0
student_6,Przedmiot-1,8,10
student_6,Przedmiot-2,1,10
student_6,Przedmiot-2,2,1
student_6,Przedmiot-2,3,2
student_6,Przedmiot-2,4,8
student_6,Przedmiot-2,5,1
student_6,Przedmiot-2,6,8
student_6,Przedmiot-2,7,2
student_6,Przedmiot-2,8,7
student_6,Przedmiot-3,1,7
student_6,Przedmiot-3,1,3
student_6,Przedmiot-3,2,5
student_6,Przedmiot-3,2,10
student_6,Przedmiot-3,3,3
student_6,Przedmiot-3,3,2
student_6,Przedmiot-3,4,2
student_6,Przedmiot-3,4,4
student_6,Przedmiot-3,5,8
student_6,Przedmiot-3,5,2
student_6,Przedmiot-3,6,1
student_6,Przedmiot-3,6,3
student_6,Przedmiot-3,7,1
student_6,Przedmiot-3,7,5
student_6,Przedmiot-3,8,7
student_6,Przedmiot-3,8,1
student_6,Przedmiot-4,1,6
student_6,Przedmiot-4,2,6
student_6,Przedmiot-4,3,3
student_6,Przedmiot-4,4,5
student_6,Przedmiot-4,5,6
student_6,Przedmiot-4,6,5
student_6,Przedmiot-4,7,6
student_6,Przedmiot-4,8,6
student_6,Przedmiot-6,1,3
student_6,Przedmiot-6,2,3
student_6,Przedmiot-6,3,9
student_6,Przedmiot-6,4,8
student_6,Przedmiot-6,5,2
student_6,Przedmiot-6,6,9
student_6,Przedmiot-6,7,8
student_6,Przedmiot-6,8,10
student_6,Przedmiot-6,9,0
student_6,Przedmiot-6,10,8
student_6,Przedmiot-6,11,0
student_6,Przedmiot-6,12,3
student_6,Przedmiot-6,13,10
student_6,Przedmiot-6,14,6
student_6,Przedmiot-6,15,7
student_6,Przedmiot-6,16,10
student_6,Przedmiot-6,17,0
student_6,Przedmiot-7,229,1
student_6,Przedmiot-7,230,2
student_6,Przedmiot-7,231,6
student_6,Przedmiot-7,232,10
student_6,Przedmiot-7,233,2
student_6,Przedmiot-7,234,0
student_6,Przedmiot-7,235,2
student_6,Przedmiot-7,236,9
student_6,Przedmiot-7,237,9
student_6,Przedmiot-7,238,8
student_6,Przedmiot-7,239,10
student_6,Przedmiot-7,240,4
student_6,Przedmiot-7,241,0
student_6,Przedmiot-7,242,0
student_6,Przedmiot-7,243,6
student_6,Przedmiot-7,244,10
student_7,Przedmiot-1,1,1
student_7,Przedmiot-1,2,2
student_7,Przedmiot-1,3,10
student_7,Przedmiot-1,4,10
student_7,Przedmiot-1,5,10
student_7,Przedmiot-1,6,7
student_7,Przedmiot-1,7,1
student_7,Przedmiot-1,8,5
student_7,Przedmiot-2,1,2
student_7,Przedmiot-2,2,1
student_7,Przedmiot-2,3,4
student_7,Przedmiot-2,4,6
student_7,Przedmiot-2,5,4
student_7,Przedmiot-2,6,1
student_7,Przedmiot-2,7,10
student_7,Przedmiot-2,8,9
student_7,Przedmiot-3,1,2
student_7,Przedmiot-3,1,0
student_7,Przedmiot-3,2,6
student_7,Przedmiot-3,2,5
student_7,Przedmiot-3,3,0
student_7,Przedmiot-3,3,4
student_7,Przedmiot-3,4,10
student_7,Przedmiot-3,4,6
student_7,Przedmiot-3,5,0
student_7,Przedmiot-3,5,3
student_7,Przedmiot-3,6,10
student_7,Przedmiot-3,6,10
student_7,Przedmiot-3,7,0
student_7,Przedmiot-3,7,0
student_7,Przedmiot-3,8,1
student_7,Przedmiot-3,8,9
student_7,Przedmiot-4,1,0
student_7,Przedmiot-4,2,3
student_7,Przedmiot-4,3,4
student_7,Przedmiot-4,4,8
student_7,Przedmiot-4,5,3
student_7,Przedmiot-4,6,4
student_7,Przedmiot-4,7,5
student_7,Przedmiot-4,8,10
student_7,Przedmiot-6,1,3
student_7,Przedmiot-6,2,9
student_7,Przedmiot-6,3,9
student_7,Przedmiot-6,4,4
student_7,Przedmiot-6,5,3
student_7,Przedmiot-6,6,10
student_7,Przedmiot-6,7,6
student_7,Przedmiot-6,8,4
student_7,Przedmiot-6,9,2
student_7,Przedmiot-6,10,0
student_7,Przedmiot-6,11,10
student_7,Przedmiot-6,12,2
student_7,Przedmiot-6,13,0
student_7,Przedmiot-6,14,6
student_7,Przedmiot-6,15,4
student_7,Przedmiot-6,16,6
student_7,Przedmiot-6,17,0
student_7,Przedmiot-7,229,0
student_7,Przedmiot-7,230,8
student_7,Przedmiot-7,231,5
student_7,Przedmiot-7,232,9
student_7,Przedmiot-7,233,1
student_7,Przedmiot-7,234,3
student_7,Przedmiot-7,235,0
student_7,Przedmiot-7,236,1
student_7,Przedmiot-7,237,6
student_7,Przedmiot-7,238,10
student_7,Przedmiot-7,239,5
student_7,Przedmiot-7,240,2
student_7,Przedmiot-7,241,8
student_7,Przedmiot-7,242,4
student_7,Przedmiot-7,243,1
student_7,Przedmiot-7,244,3
student_8,Przedmiot-1,1,7
student_8,Przedmiot-1,2,5
student_8,Przedmiot-1,3,3
student_8,Przedmiot-1,4,7
student_8,Przedmiot-1,5,10
student_8,Przedmiot-1,6,5
student_8,Przedmiot-1,7,10
student_8,Przedmiot-1,8,6
student_8,Przedmiot-2,1,6
student_8,Przedmiot-2,2,10
student_8,Przedmiot-2,3,8
student_8,Przedmiot-2,4,5
student_8,Przedmiot-2,5,9
student_8,Przedmiot-2,6,4
student_8,Przedmiot-2,7,1
student_8,Przedmiot-2,8,7
student_8,Przedmiot-3,1,6
student_8,Przedmiot-3,1,4
student_8,Przedmiot-3,2,4
student_8,Przedmiot-3,2,4
student_8,Przedmiot-3,3,3
student_8,Przedmiot-3,3,2
student_8,Przedmiot-3,4,3
student_8,Przedmiot-3,4,7
student_8,Przedmiot-3,5,9
student_8,Przedmiot-3,5,6
student_8,Przedmiot-3,6,8
student_8,Przedmiot-3,6,3
student_8,Przedmiot-3,7,1
student_8,Przedmiot-3,7,8
student_8,Przedmiot-3,8,10
student_8,Przedmiot-3,8,4
student_8,Przedmiot-4,1,6
student_8,Przedmiot-4,2,5
student_8,Przedmiot-4,3,8
student_8,Przedmiot-4,4,1
student_8,Przedmiot-4,5,7
student_8,Przedmiot-4,6,6
student_8,Przedmiot-4,7,5
student_8,Przedmiot-4,8,4
student_8,Przedmiot-6,1,6
student_8,Przedmiot-6,2,4
student_8,Przedmiot-6,3,3
student_8,Przedmiot-6,4,9
student_8,Przedmiot-6,5,3
student_8,Przedmiot-6,6,10
student_8,Przedmiot-6,7,3
student_8,Przedmiot-6,8,10
student_8,Przedmiot-6,9,1
student_8,Przedmiot-6,10,8
student_8,Przedmiot-6,11,7
student_8,Przedmiot-6,12,0
student_8,Przedmiot-6,13,4
student_8,Przedmiot-6,14,10
student_8,Przedmiot-6,15,7
student_8,Przedmiot-6,16,9
student_8,Przedmiot-6,17,5
student_8,Przedmiot-7,229,8
student_8,Przedmiot-7,230,6
student_8,Przedmiot-7,231,10
student_8,Przedmiot-7,232,1
student_8,Przedmiot-7,233,8
student_8,Przedmiot-7,234,7
student_8,Przedmiot-7,235,1
student_8,Przedmiot-7,236,3
student_8,Przedmiot-7,237,2
student_8,Przedmiot-7,238,7
student_8,Przedmiot-7,239,3
student_8,Przedmiot-7,240,10
student_8,Przedmiot-7,241,3
student_8,Przedmiot-7,242,9
student_8,Przedmiot-7,243,5
student_8,Przedmiot-7,244,0
student_9,Przedmiot-1,1,0
student_9,Przedmiot-1,2,0
student_9,Przedmiot-1,3,1
student_9,Przedmiot-1,4,5
student_9,Przedmiot-1,5,3
student_9,Przedmiot-1,6,0
student_9,Przedmiot-1,7,9
student_9,Przedmiot-1,8,2
student_9,Przedmiot-2,1,9
student_9,Przedmiot-2,2,2
student_9,Przedmiot-2,3,7
student_9,Przedmiot-2,4,7
student_9,Przedmiot-2,5,4
student_9,Przedmiot-2,6,1
student_9,Przedmiot-2,7,2
student_9,Przedmiot-2,8,7
student_9,Przedmiot-3,1,2
student_9,Przedmiot-3,1,3
student_9,Przedmiot-3,2,4
student_9,Przedmiot-3,2,8
student_9,Przedmiot-3,3,10
student_9,Przedmiot-3,3,0
student_9,Przedmiot-3,4,8
student_9,Przedmiot-3,4,10
student_9,Przedmiot-3,5,8
student_9,Przedmiot-3,5,5
student_9,Przedmiot-3,6,2
student_9,Przedmiot-3,6,10
student_9,Przedmiot-3,7,3
student_9,Przedmiot-3,7,10
student_9,Przedmiot-3,8,0
student_9,Przedmiot-3,8,10
student_9,Przedmiot-4,1,1
student_9,Przedmiot-4,2,5
student_9,Przedmiot-4,3,4
student_9,Przedmiot-4,4,3
student_9,Przedmiot-4,5,8
student_9,Przedmiot-4,6,6
student_9,Przedmiot-4,7,0
student_9,Przedmiot-4,8,5
student_9,Przedmiot-6,1,4
student_9,Przedmiot-6,2,2
student_9,Przedmiot-6,3,6
student_9,Przedmiot-6,4,1
student_9,Przedmiot-6,5,5
student_9,Przedmiot-6,6,7
student_9,Przedmiot-6,7,1
student_9,Przedmiot-6,8,2
student_9,Przedmiot-6,9,6
student_9,Przedmiot-6,10,9
student_9,Przedmiot-6,11,3
student_9,Przedmiot-6,12,10
student_9,Przedmiot-6,13,0
student_9,Przedmiot-6,14,6
student_9,Przedmiot-6,15,10
student_9,Przedmiot-6,16,6
student_9,Przedmiot-6,17,1
student_9,Przedmiot-7,229,6
student_9,Przedmiot-7,230,2
student_9,Przedmiot-7,231,1
student_9,Przedmiot-7,232,1
student_9,Przedmiot-7,233,2
student_9,Przedmiot-7,234,9
student_9,Przedmiot-7,235,1
student_9,Przedmiot-7,236,5
student_9,Przedmiot-7,237,5
student_9,Przedmiot-7,238,10
student_9,Przedmiot-7,239,4
student_9,Przedmiot-7,240,8
student_9,Przedmiot-7,241,10
student_9,Przedmiot-7,242,0
student_9,Przedmiot-7,243,8
student_9,Przedmiot-7,244,2
student_10,Przedmiot-1,1,3
student_10,Przedmiot-1,2,1
student_10,Przedmiot-1,3,0
student_10,Przedmiot-1,4,2
student_10,Przedmiot-1,5,0
student_10,Przedmiot-1,6,5
student_10,Przedmiot-1,7,6
student_10,Przedmiot-1,8,10
student_10,Przedmiot-2,1,8
student_10,Przedmiot-2,2,0
student_10,Przedmiot-2,3,0
student_10,Przedmiot-2,4,2
student_10,Przedmiot-2,5,2
student_10,Przedmiot-2,6,5
student_10,Przedmiot-2,7,4
student_10,Przedmiot-2,8,4
student_10,Przedmiot-3,1,7
student_10,Przedmiot-3,1,2
student_10,Przedmiot-3,2,5
student_10,Przedmiot-3,2,7
student_10,Przedmiot-3,3,7
student_10,Przedmiot-3,3,6
student_10,Przedmiot-3,4,1
student_10,Przedmiot-3,4,0
student_10,Przedmiot-3,5,5
student_10,Przedmiot-3,5,6
student_10,Przedmiot-3,6,7
student_10,Przedmiot-3,6,5
student_10,Przedmiot-3,7,6
student_10,Przedmiot-3,7,4
student_10,Przedmiot-3,8,0
student_10,Przedmiot-3,8,10
student_10,Przedmiot-4,1,4
student_10,Przedmiot-4,2,2
student_10,Przedmiot-4,3,10
student_10,Przedmiot-4,4,3
student_10,Przedmiot-4,5,8
student_10,Przedmiot-4,6,10
student_10,Przedmiot-4,7,10
student_10,Przedmiot-4,8,3
student_10,Przedmiot-6,1,3
student_10,Przedmiot-6,2,6
student_10,Przedmiot-6,3,10
student_10,Przedmiot-6,4,9
student_10,Przedmiot-6,5,8
student_10,Przedmiot-6,6,4
student_10,Przedmiot-6,7,4
student_10,Przedmiot-6,8,8
student_10,Przedmiot-6,9,4
student_10,Przedmiot-6,10,3
student_10,Przedmiot-6,11,6
student_10,Przedmiot-6,12,1
student_10,Przedmiot-6,13,10
student_10,Przedmiot-6,14,8
student_10,Przedmiot-6,15,3
student_10,Przedmiot-6,16,10
student_10,Przedmiot-6,17,6
student_10,Przedmiot-7,229,10
student_10,Przedmiot-7,230,4
student_10,Przedmiot-7,231,2
student_10,Przedmiot-7,232,3
student_10,Przedmiot-7,233,10
student_10,Przedmiot-7,234,1
student_10,Przedmiot-7,235,7
student_10,Przedmiot-7,236,1
student_10,Przedmiot-7,237,9
student_10,Przedmiot-7,238,4
student_10,Przedmiot-7,239,9
student_10,Przedmiot-7,240,1
student_10,Przedmiot-7,241,10
student_10,Przedmiot-7,242,7
student_10,Przedmiot-7,243,8
student_10,Przedmiot-7,244,9
student_11,Przedmiot-1,1,9
student_11,Przedmiot-1,2,6
student_11,Przedmiot-1,3,4
student_11,Przedmiot-1,4,8
student_11,Przedmiot-1,5,10
student_11,Przedmiot-1,6,10
student_11,Przedmiot-1,7,10
student_11,Przedmiot-1,8,10
student_11,Przedmiot-2,1,6
student_11,Przedmiot-2,2,8
student_11,Przedmiot-2,3,4
student_11,Przedmiot-2,4,5
student_11,Przedmiot-2,5,2
student_11,Przedmiot-2,6,2
student_11,Przedmiot-2,7,8
student_11,Przedmiot-2,8,3
student_11,Przedmiot-3,1,6
student_11,Przedmiot-3,1,3
student_11,Przedmiot-3,2,3
student_11,Przedmiot-3,2,10
student_11,Przedmiot-3,3,3
student_11,Przedmiot-3,3,5
student_11,Przedmiot-3,4,7
student_11,Przedmiot-3,4,1
student_11,Przedmiot-3,5,3
student_11,Przedmiot-3,5,9
student_11,Przedmiot-3,6,5
student_11,Przedmiot-3,6,9
student_11,Przedmiot-3,7,0
student_11,Przedmiot-3,7,1
student_11,Przedmiot-3,8,5
student_11,Przedmiot-3,8,9
student_11,Przedmiot-4,1,8
student_11,Przedmiot-4,2,10
student_11,Przedmiot-4,3,2
student_11,Przedmiot-4,4,8
student_11,Przedmiot-4,5,7
student_11,Przedmiot-4,6,5
student_11,Przedmiot-4,7,3
student_11,Przedmiot-4,8,2
student_11,Przedmiot-6,1,9
student_11,Przedmiot-6,2,4
student_11,Przedmiot-6,3,10
student_11,Przedmiot-6,4,8
student_11,Przedmiot-6,5,3
student_11,Przedmiot-6,6,4
student_11,Przedmiot-6,7,8
student_11,Przedmiot-6,8,10
student_11,Przedmiot-6,9,6
student_11,Przedmiot-6,10,2
student_11,Przedmiot-6,11,8
student_11,Przedmiot-6,12,8
student_11,Przedmiot-6,13,8
student_11,Przedmiot-6,14,5
student_11,Przedmiot-6,15,1
student_11,Przedmiot-6,16,10
student_11,Przedmiot-6,17,2
student_11,Przedmiot-7,229,5
student_11,Przedmiot-7,230,9
student_11,Przedmiot-7,231,10
student_11,Przedmiot-7,232,4
student_11,Przedmiot-7,233,4
student_11,Przedmiot-7,234,3
student_11,Przedmiot-7,235,4
student_11,Przedmiot-7,236,8
student_11,Przedmiot-7,237,7
student_11,Przedmiot-7,238,8
student_11,Przedmiot-7,239,1
student_11,Przedmiot-7,240,10
student_11,Przedmiot-7,241,9
student_11,Przedmiot-7,242,3
student_11,Przedmiot-7,243,6
student_11,Przedmiot-7,244,5
student_12,Przedmiot-1,1,9
student_12,Przedmiot-1,2,7
student_12,Przedmiot-1,3,6
student_12,Przedmiot-1,4,9
student_12,Przedmiot-1,5,2
student_12,Przedmiot-1,6,6
student_12,Przedmiot-1,7,6
student_12,Przedmiot-1,8,4
student_12,Przedmiot-2,1,6
student_12,Przedmiot-2,2,5
student_12,Przedmiot-2,3,7
student_12,Przedmiot-2,4,4
student_12,Przedmiot-2,5,1
student_12,Przedmiot-2,6,4
student_12,Przedmiot-2,7,10
student_12,Przedmiot-2,8,4
student_12,Przedmiot-3,1,6
student_12,Przedmiot-3,1,4
