student_id,subject,group_id,preference
student_1,Przedmiot16,2,8
student_1,Przedmiot16,3,1
student_1,Przedmiot16,4,2
student_1,Przedmiot16,5,0
student_1,Przedmiot16,6,8
student_1,Przedmiot16,7,9
student_1,Przedmiot16,8,10
student_1,Przedmiot7,1,5
student_1,Przedmiot7,2,2
student_1,Przedmiot7,3,0
student_1,Przedmiot7,4,8
student_1,Przedmiot7,5,2
student_1,Przedmiot7,6,7
student_1,Przedmiot7,7,9
student_1,Przedmiot7,8,5
student_2,Przedmiot4,1,5
student_2,Przedmiot4,2,10
student_2,Przedmiot4,3,1
student_2,Przedmiot4,4,5
student_2,Przedmiot4,5,7
student_2,Przedmiot4,6,3
student_2,Przedmiot4,7,0
student_2,Przedmiot8,1,7
student_2,Przedmiot8,2,9
student_2,Przedmiot5,1,0
student_2,Przedmiot5,2,3
student_2,Przedmiot5,3,5
student_2,Przedmiot5,4,10
student_2,Przedmiot5,5,6
student_2,Przedmiot5,6,9
student_2,Przedmiot5,7,8
student_2,Przedmiot10,1,6
student_2,Przedmiot10,2,4
student_2,Przedmiot1,2,5
student_2,Przedmiot1,3,1
student_2,Przedmiot1,5,7
student_2,Przedmiot1,6,4
student_2,Przedmiot1,7,4
student_2,Przedmiot1,8,2
student_2,Przedmiot1,9,6
student_2,Przedmiot1,10,7
student_2,Przedmiot1,11,8
student_2,Przedmiot1,12,5
student_2,Przedmiot1,13,9
student_2,Przedmiot1,14,7
student_2,Przedmiot1,15,3
student_2,Przedmiot9,1,4
student_2,Przedmiot9,2,1
student_2,Przedmiot11,1,5
student_2,Przedmiot11,2,9
student_2,Przedmiot11,3,9
student_2,Przedmiot11,4,10
student_2,Przedmiot11,5,8
student_2,Przedmiot11,6,1
student_2,Przedmiot11,7,0
student_2,Przedmiot11,8,8
student_2,Przedmiot12,1,10
student_2,Przedmiot12,2,8
student_2,Przedmiot12,3,3
student_2,Przedmiot12,4,10
student_2,Przedmiot13,1,6
student_2,Przedmiot13,2,7
student_2,Przedmiot3,1,6
student_2,Przedmiot3,2,7
student_2,Przedmiot3,3,2
student_2,Przedmiot3,4,10
student_2,Przedmiot3,5,6
student_2,Przedmiot3,6,1
student_2,Przedmiot3,7,8
student_2,Przedmiot3,8,9
student_2,Przedmiot3,9,3
student_2,Przedmiot3,10,4
student_2,Przedmiot3,11,7
student_2,Przedmiot3,12,9
student_2,Przedmiot3,13,7
student_2,Przedmiot3,14,9
student_2,Przedmiot3,15,2
student_2,Przedmiot14,1,9
student_2,Przedmiot14,2,6
student_2,Przedmiot14,3,3
student_2,Przedmiot6,1,3
student_2,Przedmiot6,2,7
student_2,Przedmiot6,3,10
student_2,Przedmiot6,4,9
student_2,Przedmiot6,5,0
student_2,Przedmiot6,6,7
student_2,Przedmiot6,7,5
student_2,Przedmiot15,1,1
student_2,Przedmiot16,1,2
student_2,Przedmiot16,2,9
student_2,Przedmiot16,3,8
student_2,Przedmiot16,4,4
student_2,Przedmiot16,5,4
student_2,Przedmiot16,6,8
student_2,Przedmiot16,7,1
student_2,Przedmiot16,8,5
student_2,Przedmiot7,1,9
student_2,Przedmiot7,2,7
student_2,Przedmiot7,3,5
student_2,Przedmiot7,4,6
student_2,Przedmiot7,5,5
student_2,Przedmiot7,6,0
student_2,Przedmiot7,7,2
student_2,Przedmiot7,8,9
student_3,Przedmiot4,1,9
student_3,Przedmiot4,2,10
student_3,Przedmiot4,3,7
student_3,Przedmiot4,4,5
student_3,Przedmiot4,5,6
student_3,Przedmiot4,6,8
student_3,Przedmiot4,7,0
student_3,Przedmiot8,1,4
student_3,Przedmiot8,2,4
student_3,Przedmiot5,1,6
student_3,Przedmiot5,2,8
student_3,Przedmiot5,3,9
student_3,Przedmiot5,4,4
student_3,Przedmiot5,5,9
student_3,Przedmiot5,6,3
student_3,Przedmiot5,7,1
student_3,Przedmiot10,1,1
student_3,Przedmiot10,2,5
student_3,Przedmiot1,2,0
student_3,Przedmiot1,3,0
student_3,Przedmiot1,5,6
student_3,Przedmiot1,6,2
student_3,Przedmiot1,7,3
student_3,Przedmiot1,8,0
student_3,Przedmiot1,9,3
student_3,Przedmiot1,10,0
student_3,Przedmiot1,11,3
student_3,Przedmiot1,12,6
student_3,Przedmiot1,13,2
student_3,Przedmiot1,14,6
student_3,Przedmiot1,15,5
student_3,Przedmiot9,1,1
student_3,Przedmiot9,2,10
student_3,Przedmiot11,1,10
student_3,Przedmiot11,2,1
student_3,Przedmiot11,3,8
student_3,Przedmiot11,4,3
student_3,Przedmiot11,5,4
student_3,Przedmiot11,6,10
student_3,Przedmiot11,7,5
student_3,Przedmiot11,8,3
student_3,Przedmiot12,1,7
student_3,Przedmiot12,2,6
student_3,Przedmiot12,3,8
student_3,Przedmiot12,4,5
student_3,Przedmiot13,1,6
student_3,Przedmiot13,2,3
student_3,Przedmiot3,1,10
student_3,Przedmiot3,2,10
student_3,Przedmiot3,3,9
student_3,Przedmiot3,4,8
student_3,Przedmiot3,5,6
student_3,Przedmiot3,6,1
student_3,Przedmiot3,7,5
student_3,Przedmiot3,8,10
student_3,Przedmiot3,9,5
student_3,Przedmiot3,10,6
student_3,Przedmiot3,11,1
student_3,Przedmiot3,12,9
student_3,Przedmiot3,13,6
student_3,Przedmiot3,14,3
student_3,Przedmiot3,15,8
student_3,Przedmiot14,1,3
student_3,Przedmiot14,2,8
student_3,Przedmiot14,3,8
student_3,Przedmiot6,1,8
student_3,Przedmiot6,2,8
student_3,Przedmiot6,3,10
student_3,Przedmiot6,4,2
student_3,Przedmiot6,5,5
student_3,Przedmiot6,6,7
student_3,Przedmiot6,7,6
student_3,Przedmiot15,1,6
student_3,Przedmiot16,1,0
student_3,Przedmiot16,2,6
student_3,Przedmiot16,3,3
student_3,Przedmiot16,4,5
student_3,Przedmiot16,5,0
student_3,Przedmiot16,6,2
student_3,Przedmiot16,7,9
student_3,Przedmiot16,8,0
student_3,Przedmiot7,1,2
student_3,Przedmiot7,2,1
student_3,Przedmiot7,3,7
student_3,Przedmiot7,4,10
student_3,Przedmiot7,5,1
student_3,Przedmiot7,6,8
student_3,Przedmiot7,7,2
student_3,Przedmiot7,8,10
student_4,Przedmiot4,1,10
student_4,Przedmiot4,2,2
student_4,Przedmiot4,3,9
student_4,Przedmiot4,4,0
student_4,Przedmiot4,5,1
student_4,Przedmiot4,6,0
student_4,Przedmiot4,7,0
student_4,Przedmiot8,1,2
student_4,Przedmiot8,2,9
student_4,Przedmiot5,1,10
student_4,Przedmiot5,2,0
student_4,Przedmiot5,3,3
student_4,Przedmiot5,4,2
student_4,Przedmiot5,5,5
student_4,Przedmiot5,6,8
student_4,Przedmiot5,7,8
student_4,Przedmiot10,1,7
student_4,Przedmiot10,2,5
student_4,Przedmiot1,2,3
student_4,Przedmiot1,3,10
student_4,Przedmiot1,5,5
student_4,Przedmiot1,6,0
student_4,Przedmiot1,7,1
student_4,Przedmiot1,8,5
student_4,Przedmiot1,9,9
student_4,Przedmiot1,10,0
student_4,Przedmiot1,11,5
student_4,Przedmiot1,12,3
student_4,Przedmiot1,13,9
student_4,Przedmiot1,14,6
student_4,Przedmiot1,15,9
student_4,Przedmiot9,1,2
student_4,Przedmiot9,2,1
student_4,Przedmiot11,1,8
student_4,Przedmiot11,2,1
student_4,Przedmiot11,3,4
student_4,Przedmiot11,4,9
student_4,Przedmiot11,5,4
student_4,Przedmiot11,6,2
student_4,Przedmiot11,7,9
student_4,Przedmiot11,8,1
student_4,Przedmiot12,1,3
student_4,Przedmiot12,2,10
student_4,Przedmiot12,3,6
student_4,Przedmiot12,4,10
student_4,Przedmiot13,1,7
student_4,Przedmiot13,2,10
student_4,Przedmiot3,1,4
student_4,Przedmiot3,2,4
student_4,Przedmiot3,3,10
student_4,Przedmiot3,4,4
student_4,Przedmiot3,5,8
student_4,Przedmiot3,6,3
student_4,Przedmiot3,7,0
student_4,Przedmiot3,8,3
student_4,Przedmiot3,9,6
student_4,Przedmiot3,10,5
student_4,Przedmiot3,11,2
student_4,Przedmiot3,12,3
student_4,Przedmiot3,13,1
student_4,Przedmiot3,14,8
student_4,Przedmiot3,15,5
student_4,Przedmiot14,1,2
student_4,Przedmiot14,2,6
student_4,Przedmiot14,3,4
student_4,Przedmiot6,1,2
student_4,Przedmiot6,2,3
student_4,Przedmiot6,3,0
student_4,Przedmiot6,4,3
student_4,Przedmiot6,5,8
student_4,Przedmiot6,6,8
student_4,Przedmiot6,7,4
student_4,Przedmiot15,1,2
student_4,Przedmiot16,1,2
student_4,Przedmiot16,2,7
student_4,Przedmiot16,3,3
student_4,Przedmiot16,4,0
student_4,Przedmiot16,5,2
student_4,Przedmiot16,6,1
student_4,Przedmiot16,7,9
student_4,Przedmiot16,8,1
student_4,Przedmiot7,1,10
student_4,Przedmiot7,2,0
student_4,Przedmiot7,3,8
student_4,Przedmiot7,4,7
student_4,Przedmiot7,5,6
student_4,Przedmiot7,6,6
student_4,Przedmiot7,7,3
student_4,Przedmiot7,8,3
student_5,Przedmiot4,1,1
student_5,Przedmiot4,2,3
student_5,Przedmiot4,3,6
student_5,Przedmiot4,4,0
student_5,Przedmiot4,5,2
student_5,Przedmiot4,6,10
student_5,Przedmiot4,7,8
student_5,Przedmiot8,1,7
student_5,Przedmiot8,2,0
student_5,Przedmiot5,1,10
student_5,Przedmiot5,2,7
student_5,Przedmiot5,3,5
student_5,Przedmiot5,4,6
student_5,Przedmiot5,5,5
student_5,Przedmiot5,6,10
student_5,Przedmiot5,7,5
student_5,Przedmiot10,1,5
student_5,Przedmiot10,2,9
student_5,Przedmiot1,2,5
student_5,Przedmiot1,3,0
student_5,Przedmiot1,5,9
student_5,Przedmiot1,6,4
student_5,Przedmiot1,7,0
student_5,Przedmiot1,8,7
student_5,Przedmiot1,9,7
student_5,Przedmiot1,10,9
student_5,Przedmiot1,11,7
student_5,Przedmiot1,12,0
student_5,Przedmiot1,13,7
student_5,Przedmiot1,14,5
student_5,Przedmiot1,15,10
student_5,Przedmiot9,1,4
student_5,Przedmiot9,2,4
student_5,Przedmiot11,1,4
student_5,Przedmiot11,2,0
student_5,Przedmiot11,3,10
student_5,Przedmiot11,4,7
student_5,Przedmiot11,5,4
student_5,Przedmiot11,6,8
student_5,Przedmiot11,7,9
student_5,Przedmiot11,8,0
student_5,Przedmiot12,1,3
student_5,Przedmiot12,2,9
student_5,Przedmiot12,3,4
student_5,Przedmiot12,4,4
student_5,Przedmiot13,1,1
student_5,Przedmiot13,2,9
student_5,Przedmiot3,1,6
student_5,Przedmiot3,2,4
student_5,Przedmiot3,3,10
student_5,Przedmiot3,4,9
student_5,Przedmiot3,5,2
student_5,Przedmiot3,6,2
student_5,Przedmiot3,7,1
student_5,Przedmiot3,8,6
student_5,Przedmiot3,9,9
student_5,Przedmiot3,10,6
student_5,Przedmiot3,11,4
student_5,Przedmiot3,12,5
student_5,Przedmiot3,13,3
student_5,Przedmiot3,14,7
student_5,Przedmiot3,15,0
student_5,Przedmiot14,1,5
student_5,Przedmiot14,2,7
student_5,Przedmiot14,3,0
student_5,Przedmiot6,1,3
student_5,Przedmiot6,2,8
student_5,Przedmiot6,3,6
student_5,Przedmiot6,4,7
student_5,Przedmiot6,5,2
student_5,Przedmiot6,6,7
student_5,Przedmiot6,7,2
student_5,Przedmiot15,1,9
student_5,Przedmiot16,1,8
student_5,Przedmiot16,2,5
student_5,Przedmiot16,3,1
student_5,Przedmiot16,4,2
student_5,Przedmiot16,5,3
student_5,Przedmiot16,6,8
student_5,Przedmiot16,7,4
student_5,Przedmiot16,8,9
student_5,Przedmiot7,1,0
student_5,Przedmiot7,2,3
student_5,Przedmiot7,3,4
student_5,Przedmiot7,4,1
student_5,Przedmiot7,5,4
student_5,Przedmiot7,6,4
student_5,Przedmiot7,7,6
student_5,Przedmiot7,8,3
student_6,Przedmiot4,1,7
student_6,Przedmiot4,2,2
student_6,Przedmiot4,3,4
student_6,Przedmiot4,4,10
student_6,Przedmiot4,5,9
student_6,Przedmiot4,6,0
student_6,Przedmiot4,7,7
student_6,Przedmiot8,1,10
student_6,Przedmiot8,2,7
student_6,Przedmiot5,1,1
student_6,Przedmiot5,2,9
student_6,Przedmiot5,3,7
student_6,Przedmiot5,4,3
student_6,Przedmiot5,5,5
student_6,Przedmiot5,6,9
student_6,Przedmiot5,7,0
student_6,Przedmiot10,1,6
student_6,Przedmiot10,2,4
student_6,Przedmiot1,2,7
student_6,Przedmiot1,3,1
student_6,Przedmiot1,5,7
student_6,Przedmiot1,6,10
student_6,Przedmiot1,7,10
student_6,Przedmiot1,8,3
student_6,Przedmiot1,9,5
student_6,Przedmiot1,10,7
student_6,Przedmiot1,11,7
student_6,Przedmiot1,12,4
student_6,Przedmiot1,13,3
student_6,Przedmiot1,14,7
student_6,Przedmiot1,15,7
student_6,Przedmiot9,1,4
student_6,Przedmiot9,2,3
student_6,Przedmiot11,1,1
student_6,Przedmiot11,2,9
student_6,Przedmiot11,3,6
student_6,Przedmiot11,4,4
student_6,Przedmiot11,5,7
student_6,Przedmiot11,6,4
student_6,Przedmiot11,7,9
student_6,Przedmiot11,8,7
student_6,Przedmiot12,1,10
student_6,Przedmiot12,2,10
student_6,Przedmiot12,3,8
student_6,Przedmiot12,4,1
student_6,Przedmiot13,1,6
student_6,Przedmiot13,2,7
student_6,Przedmiot3,1,2
student_6,Przedmiot3,2,3
student_6,Przedmiot3,3,2
student_6,Przedmiot3,4,10
student_6,Przedmiot3,5,4
student_6,Przedmiot3,6,5
student_6,Przedmiot3,7,1
student_6,Przedmiot3,8,2
student_6,Przedmiot3,9,6
student_6,Przedmiot3,10,0
student_6,Przedmiot3,11,3
student_6,Przedmiot3,12,5
student_6,Przedmiot3,13,8
student_6,Przedmiot3,14,8
student_6,Przedmiot3,15,1
student_6,Przedmiot14,1,2
student_6,Przedmiot14,2,9
student_6,Przedmiot14,3,4
student_6,Przedmiot6,1,5
student_6,Przedmiot6,2,10
student_6,Przedmiot6,3,9
student_6,Przedmiot6,4,6
student_6,Przedmiot6,5,4
student_6,Przedmiot6,6,10
student_6,Przedmiot6,7,6
student_6,Przedmiot15,1,0
student_6,Przedmiot16,1,9
student_6,Przedmiot16,2,10
student_6,Przedmiot16,3,4
student_6,Przedmiot16,4,0
student_6,Przedmiot16,5,3
student_6,Przedmiot16,6,9
student_6,Przedmiot16,7,9
student_6,Przedmiot16,8,7
student_6,Przedmiot7,1,8
student_6,Przedmiot7,2,10
student_6,Przedmiot7,3,0
student_6,Przedmiot7,4,7
student_6,Przedmiot7,5,8
student_6,Przedmiot7,6,1
student_6,Przedmiot7,7,0
student_6,Przedmiot7,8,5
student_7,Przedmiot4,1,1
student_7,Przedmiot4,2,6
student_7,Przedmiot4,3,6
student_7,Przedmiot4,4,3
student_7,Przedmiot4,5,6
student_7,Przedmiot4,6,1
student_7,Przedmiot4,7,8
student_7,Przedmiot8,1,3
student_7,Przedmiot8,2,4
student_7,Przedmiot5,1,3
student_7,Przedmiot5,2,1
student_7,Przedmiot5,3,5
student_7,Przedmiot5,4,0
student_7,Przedmiot5,5,5
student_7,Przedmiot5,6,8
student_7,Przedmiot5,7,5
student_7,Przedmiot10,1,2
student_7,Przedmiot10,2,8
student_7,Przedmiot1,2,9
student_7,Przedmiot1,3,2
student_7,Przedmiot1,5,7
student_7,Przedmiot1,6,5
student_7,Przedmiot1,7,4
student_7,Przedmiot1,8,3
student_7,Przedmiot1,9,1
student_7,Przedmiot1,10,1
student_7,Przedmiot1,11,3
student_7,Przedmiot1,12,5
student_7,Przedmiot1,13,8
student_7,Przedmiot1,14,9
student_7,Przedmiot1,15,2
student_7,Przedmiot9,1,5
student_7,Przedmiot9,2,5
student_7,Przedmiot11,1,10
student_7,Przedmiot11,2,8
student_7,Przedmiot11,3,3
student_7,Przedmiot11,4,5
student_7,Przedmiot11,5,8
student_7,Przedmiot11,6,1
student_7,Przedmiot11,7,6
student_7,Przedmiot11,8,10
student_7,Przedmiot12,1,5
student_7,Przedmiot12,2,1
student_7,Przedmiot12,3,6
student_7,Przedmiot12,4,2
student_7,Przedmiot13,1,7
student_7,Przedmiot13,2,6
student_7,Przedmiot3,1,3
student_7,Przedmiot3,2,1
student_7,Przedmiot3,3,2
student_7,Przedmiot3,4,4
student_7,Przedmiot3,5,4
student_7,Przedmiot3,6,10
student_7,Przedmiot3,7,10
student_7,Przedmiot3,8,6
student_7,Przedmiot3,9,1
student_7,Przedmiot3,10,3
student_7,Przedmiot3,11,4
student_7,Przedmiot3,12,2
student_7,Przedmiot3,13,10
student_7,Przedmiot3,14,4
student_7,Przedmiot3,15,0
student_7,Przedmiot14,1,5
student_7,Przedmiot14,2,9
student_7,Przedmiot14,3,9
student_7,Przedmiot6,1,2
student_7,Przedmiot6,2,3
student_7,Przedmiot6,3,6
student_7,Przedmiot6,4,5
student_7,Przedmiot6,5,1
student_7,Przedmiot6,6,2
student_7,Przedmiot6,7,5
student_7,Przedmiot15,1,1
student_7,Przedmiot16,1,2
student_7,Przedmiot16,2,5
student_7,Przedmiot16,3,8
student_7,Przedmiot16,4,10
student_7,Przedmiot16,5,1
student_7,Przedmiot16,6,2
student_7,Przedmiot16,7,10
student_7,Przedmiot16,8,0
student_7,Przedmiot7,1,4
student_7,Przedmiot7,2,6
student_7,Przedmiot7,3,6
student_7,Przedmiot7,4,4
student_7,Przedmiot7,5,5
student_7,Przedmiot7,6,0
student_7,Przedmiot7,7,7
student_7,Przedmiot7,8,4
student_8,Przedmiot4,1,1
student_8,Przedmiot4,2,3
student_8,Przedmiot4,3,7
student_8,Przedmiot4,4,10
student_8,Przedmiot4,5,1
student_8,Przedmiot4,6,6
student_8,Przedmiot4,7,3
student_8,Przedmiot8,1,3
student_8,Przedmiot8,2,7
student_8,Przedmiot5,1,9
student_8,Przedmiot5,2,3
student_8,Przedmiot5,3,1
student_8,Przedmiot5,4,0
student_8,Przedmiot5,5,6
student_8,Przedmiot5,6,8
student_8,Przedmiot5,7,4
student_8,Przedmiot10,1,8
student_8,Przedmiot10,2,7
student_8,Przedmiot1,2,1
student_8,Przedmiot1,3,5
student_8,Przedmiot1,5,9
student_8,Przedmiot1,6,3
student_8,Przedmiot1,7,7
student_8,Przedmiot1,8,9
student_8,Przedmiot1,9,6
student_8,Przedmiot1,10,9
student_8,Przedmiot1,11,1
student_8,Przedmiot1,12,4
student_8,Przedmiot1,13,2
student_8,Przedmiot1,14,7
student_8,Przedmiot1,15,6
student_8,Przedmiot9,1,10
student_8,Przedmiot9,2,7
student_8,Przedmiot11,1,0
student_8,Przedmiot11,2,9
student_8,Przedmiot11,3,5
student_8,Przedmiot11,4,7
student_8,Przedmiot11,5,1
student_8,Przedmiot11,6,6
student_8,Przedmiot11,7,9
student_8,Przedmiot11,8,5
student_8,Przedmiot12,1,1
student_8,Przedmiot12,2,0
student_8,Przedmiot12,3,6
student_8,Przedmiot12,4,1
student_8,Przedmiot13,1,0
student_8,Przedmiot13,2,4
student_8,Przedmiot3,1,10
student_8,Przedmiot3,2,9
student_8,Przedmiot3,3,4
student_8,Przedmiot3,4,1
student_8,Przedmiot3,5,4
student_8,Przedmiot3,6,5
student_8,Przedmiot3,7,6
student_8,Przedmiot3,8,4
student_8,Przedmiot3,9,5
student_8,Przedmiot3,10,8
student_8,Przedmiot3,11,5
student_8,Przedmiot3,12,4
student_8,Przedmiot3,13,2
student_8,Przedmiot3,14,10
student_8,Przedmiot3,15,7
student_8,Przedmiot14,1,5
student_8,Przedmiot14,2,7
student_8,Przedmiot14,3,9
student_8,Przedmiot6,1,8
student_8,Przedmiot6,2,8
student_8,Przedmiot6,3,1
student_8,Przedmiot6,4,3
student_8,Przedmiot6,5,5
student_8,Przedmiot6,6,7
student_8,Przedmiot6,7,5
student_8,Przedmiot15,1,3
student_8,Przedmiot16,1,0
student_8,Przedmiot16,2,1
student_8,Przedmiot16,3,8
student_8,Przedmiot16,4,3
student_8,Przedmiot16,5,8
student_8,Przedmiot16,6,6
student_8,Przedmiot16,7,2
student_8,Przedmiot16,8,6
student_8,Przedmiot7,1,2
student_8,Przedmiot7,2,3
student_8,Przedmiot7,3,4
student_8,Przedmiot7,4,4
student_8,Przedmiot7,5,10
student_8,Przedmiot7,6,4
student_8,Przedmiot7,7,2
student_8,Przedmiot7,8,7
student_9,Przedmiot4,1,8
student_9,Przedmiot4,2,1
student_9,Przedmiot4,3,5
student_9,Przedmiot4,4,5
student_9,Przedmiot4,5,1
student_9,Przedmiot4,6,9
student_9,Przedmiot4,7,5
student_9,Przedmiot8,1,0
student_9,Przedmiot8,2,10
student_9,Przedmiot5,1,8
student_9,Przedmiot5,2,8
student_9,Przedmiot5,3,8
student_9,Przedmiot5,4,6
student_9,Przedmiot5,5,0
student_9,Przedmiot5,6,1
student_9,Przedmiot5,7,1
student_9,Przedmiot10,1,4
student_9,Przedmiot10,2,4
student_9,Przedmiot1,2,4
student_9,Przedmiot1,3,0
student_9,Przedmiot1,5,9
student_9,Przedmiot1,6,2
student_9,Przedmiot1,7,6
student_9,Przedmiot1,8,7
student_9,Przedmiot1,9,2
student_9,Przedmiot1,10,6
student_9,Przedmiot1,11,9
student_9,Przedmiot1,12,1
student_9,Przedmiot1,13,6
student_9,Przedmiot1,14,3
student_9,Przedmiot1,15,7
student_9,Przedmiot9,1,0
student_9,Przedmiot9,2,1
student_9,Przedmiot11,1,3
student_9,Przedmiot11,2,4
student_9,Przedmiot11,3,10
student_9,Przedmiot11,4,10
student_9,Przedmiot11,5,10
student_9,Przedmiot11,6,1
student_9,Przedmiot11,7,1
student_9,Przedmiot11,8,7
student_9,Przedmiot12,1,4
student_9,Przedmiot12,2,1
student_9,Przedmiot12,3,10
student_9,Przedmiot12,4,5
student_9,Przedmiot13,1,3
student_9,Przedmiot13,2,5
student_9,Przedmiot3,1,10
student_9,Przedmiot3,2,4
student_9,Przedmiot3,3,10
student_9,Przedmiot3,4,7
student_9,Przedmiot3,5,10
student_9,Przedmiot3,6,0
student_9,Przedmiot3,7,8
student_9,Przedmiot3,8,6
student_9,Przedmiot3,9,8
student_9,Przedmiot3,10,4
student_9,Przedmiot3,11,4
student_9,Przedmiot3,12,6
student_9,Przedmiot3,13,10
student_9,Przedmiot3,14,6
student_9,Przedmiot3,15,10
student_9,Przedmiot14,1,2
student_9,Przedmiot14,2,9
student_9,Przedmiot14,3,0
student_9,Przedmiot6,1,3
student_9,Przedmiot6,2,8
student_9,Przedmiot6,3,8
student_9,Przedmiot6,4,5
student_9,Przedmiot6,5,5
student_9,Przedmiot6,6,1
student_9,Przedmiot6,7,0
student_9,Przedmiot15,1,6
student_9,Przedmiot16,1,2
student_9,Przedmiot16,2,8
student_9,Przedmiot16,3,9
student_9,Przedmiot16,4,3
student_9,Przedmiot16,5,1
student_9,Przedmiot16,6,7
student_9,Przedmiot16,7,5
student_9,Przedmiot16,8,9
student_9,Przedmiot7,1,7
student_9,Przedmiot7,2,5
student_9,Przedmiot7,3,2
student_9,Przedmiot7,4,1
student_9,Przedmiot7,5,7
student_9,Przedmiot7,6,7
student_9,Przedmiot7,7,2
student_9,Przedmiot7,8,2
student_10,Przedmiot4,1,7
student_10,Przedmiot4,2,2
student_10,Przedmiot4,3,5
student_10,Przedmiot4,4,7
student_10,Przedmiot4,5,0
student_10,Przedmiot4,6,9
student_10,Przedmiot4,7,10
student_10,Przedmiot8,1,2
student_10,Przedmiot8,2,4
student_10,Przedmiot5,1,3
student_10,Przedmiot5,2,9
student_10,Przedmiot5,3,1
student_10,Przedmiot5,4,6
student_10,Przedmiot5,5,7
student_10,Przedmiot5,6,6
student_10,Przedmiot5,7,5
student_10,Przedmiot10,1,10
student_10,Przedmiot10,2,1
student_10,Przedmiot1,2,2
student_10,Przedmiot1,3,8
student_10,Przedmiot1,5,9
student_10,Przedmiot1,6,5
student_10,Przedmiot1,7,8
student_10,Przedmiot1,8,9
student_10,Przedmiot1,9,10
student_10,Przedmiot1,10,2
student_10,Przedmiot1,11,5
student_10,Przedmiot1,12,7
student_10,Przedmiot1,13,4
student_10,Przedmiot1,14,10
student_10,Przedmiot1,15,6
student_10,Przedmiot9,1,5
student_10,Przedmiot9,2,3
student_10,Przedmiot11,1,0
student_10,Przedmiot11,2,5
student_10,Przedmiot11,3,0
student_10,Przedmiot11,4,8
student_10,Przedmiot11,5,3
student_10,Przedmiot11,6,6
student_10,Przedmiot11,7,2
student_10,Przedmiot11,8,6
student_10,Przedmiot12,1,0
student_10,Przedmiot12,2,0
student_10,Przedmiot12,3,1
student_10,Przedmiot12,4,8
student_10,Przedmiot13,1,10
student_10,Przedmiot13,2,3
student_10,Przedmiot3,1,5
student_10,Przedmiot3,2,1
student_10,Przedmiot3,3,0
student_10,Przedmiot3,4,5
student_10,Przedmiot3,5,0
student_10,Przedmiot3,6,2
student_10,Przedmiot3,7,6
student_10,Przedmiot3,8,10
student_10,Przedmiot3,9,7
student_10,Przedmiot3,10,7
student_10,Przedmiot3,11,3
student_10,Przedmiot3,12,5
student_10,Przedmiot3,13,4
student_10,Przedmiot3,14,2
student_10,Przedmiot3,15,8
student_10,Przedmiot14,1,5
student_10,Przedmiot14,2,9
student_10,Przedmiot14,3,5
student_10,Przedmiot6,1,3
student_10,Przedmiot6,2,3
student_10,Przedmiot6,3,5
student_10,Przedmiot6,4,10
student_10,Przedmiot6,5,3
student_10,Przedmiot6,6,4
student_10,Przedmiot6,7,6
